month,agemths,outcometype,agemths,sex,speutered,breed,black,unpopular
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,4,2,4,1,1.0,Australian Cattle Dog Mix,0,0
2,120,1,120,1,1.0,Rat Terrier Mix,0,0
10,2,0,2,1,0.0,Domestic Shorthair Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,36,0,36,0,1.0,Rottweiler Mix,0,1
3,60,2,60,1,1.0,Australian Cattle Dog/Pointer,0,0
2,60,0,60,0,1.0,Domestic Shorthair Mix,0,0
1,168,4,168,1,1.0,Boxer Mix,0,0
6,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
10,48,4,48,1,1.0,Pit Bull Mix,0,1
9,2,0,2,1,1.0,Chihuahua Longhair,0,0
7,3,0,3,1,1.0,Pit Bull/Catahoula,0,0
9,11,2,11,1,1.0,Siberian Husky Mix,0,0
12,9,0,9,1,1.0,Chihuahua Longhair Mix,0,0
3,24,0,24,1,1.0,Pit Bull Mix,0,1
9,5,2,5,1,0.0,German Shepherd Mix,0,1
11,84,2,84,0,1.0,Beagle Mix,0,0
10,24,0,24,0,1.0,Miniature Schnauzer/Miniature Poodle,0,0
8,12,4,12,1,0.0,Domestic Shorthair Mix,0,0
7,3,2,3,0,1.0,Domestic Shorthair Mix,0,0
7,36,0,36,0,1.0,Rottweiler Mix,0,1
12,72,2,72,1,1.0,Labrador Retriever Mix,0,0
1,8,0,8,0,1.0,Domestic Shorthair Mix,0,0
1,36,2,36,0,1.0,Pit Bull Mix,0,1
6,120,4,120,2,Unknown,Domestic Medium Hair Mix,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,96,0,96,1,1.0,Chihuahua Shorthair Mix,0,1
7,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
8,12,2,12,0,1.0,Chihuahua Shorthair Mix,0,1
7,24,0,24,0,1.0,Shetland Sheepdog Mix,0,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
1,72,1,72,0,1.0,Golden Retriever Mix,0,0
8,2,2,2,1,0.0,Labrador Retriever/Pointer,1,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
3,48,1,48,1,1.0,Angora Mix,0,0
12,4,0,4,0,1.0,Domestic Shorthair Mix,1,0
12,24,2,24,0,0.0,Chihuahua Shorthair Mix,0,1
11,60,2,60,1,1.0,Labrador Retriever Mix,0,0
4,5,0,5,1,1.0,Chihuahua Longhair Mix,0,0
2,60,2,60,1,1.0,Domestic Shorthair Mix,0,0
10,12,1,12,0,1.0,Catahoula Mix,0,0
8,168,1,168,0,1.0,Siberian Husky,0,0
2,24,0,24,1,1.0,Pit Bull Mix,0,1
6,24,0,24,1,1.0,Chihuahua Shorthair Mix,0,1
6,24,1,24,0,1.0,Australian Shepherd Mix,0,0
12,2,2,2,0,0.0,Border Terrier/Labrador Retriever,0,0
2,24,4,24,1,0.0,Border Collie/Labrador Retriever,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
8,96,0,96,1,1.0,Chihuahua Shorthair Mix,0,1
2,36,2,36,1,1.0,Siberian Husky Mix,0,0
6,6,2,6,1,0.0,Pug/Pit Bull,0,0
9,2,2,2,0,0.0,Domestic Medium Hair Mix,0,0
7,2,0,2,1,1.0,Domestic Longhair Mix,0,0
1,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,0,2,0,2,Unknown,Labrador Retriever Mix,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
1,60,4,60,1,0.0,Chinese Sharpei Mix,0,0
12,36,2,36,1,1.0,Pekingese Mix,0,0
1,12,0,12,0,1.0,Parson Russell Terrier Mix,0,0
11,12,0,12,0,1.0,Dachshund/Chihuahua Shorthair,0,0
4,120,1,120,0,1.0,Cocker Spaniel,0,0
3,60,0,60,1,1.0,Chihuahua Shorthair/Dachshund,0,0
7,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
9,4,2,4,1,0.0,Doberman Pinsch,0,0
8,36,0,36,0,1.0,Pit Bull Mix,0,1
4,84,4,84,0,0.0,Chihuahua Shorthair Mix,0,1
12,24,4,24,1,0.0,Miniature Pinscher/Australian Cattle Dog,0,0
11,4,2,4,1,0.0,Manx,0,0
7,3,2,3,0,0.0,Anatol Shepherd/Australian Shepherd,0,0
1,156,1,156,1,1.0,Chihuahua Shorthair/Rat Terrier,0,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
9,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
1,4,3,4,2,Unknown,Domestic Shorthair Mix,0,0
3,24,2,24,0,1.0,Miniature Schnauzer/Yorkshire Terrier,0,0
11,24,0,24,0,1.0,Pit Bull Mix,0,1
10,0,2,0,0,0.0,Australian Cattle Dog Mix,0,0
2,12,1,12,0,1.0,Chesa Bay Retr Mix,0,0
12,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
2,48,1,48,1,1.0,Labrador Retriever Mix,0,0
8,3,0,3,1,1.0,Cavalier Span Mix,0,0
11,2,2,2,1,0.0,Domestic Medium Hair Mix,0,0
12,156,1,156,0,0.0,Labrador Retriever Mix,0,0
8,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
8,96,2,96,0,1.0,Domestic Shorthair Mix,1,0
6,24,0,24,0,1.0,Australian Cattle Dog Mix,0,0
1,9,2,9,0,1.0,Domestic Shorthair Mix,0,0
5,36,1,36,0,0.0,Pit Bull/Black Mouth Cur,0,0
9,36,2,36,0,0.0,Jack Russell Terrier/Shih Tzu,0,0
2,36,1,36,1,1.0,Labrador Retriever Mix,0,0
12,24,0,24,0,1.0,Domestic Shorthair Mix,0,0
12,1,0,1,1,1.0,Domestic Shorthair,0,0
2,96,1,96,0,1.0,Manchester Terrier Mix,0,0
10,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
5,4,1,4,0,0.0,Labrador Retriever Mix,1,0
10,36,2,36,0,0.0,Shih Tzu,0,0
2,8,0,8,1,1.0,Boxer Mix,0,0
9,3,0,3,1,1.0,German Shepherd Mix,0,1
9,2,2,2,0,0.0,Domestic Shorthair Mix,0,0
12,132,1,132,0,0.0,American Staffordshire Terrier Mix,0,0
1,12,1,12,1,0.0,Pit Bull Mix,0,1
8,24,2,24,0,1.0,Domestic Shorthair Mix,0,0
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
12,24,1,24,1,1.0,Domestic Medium Hair Mix,0,0
7,4,2,4,0,0.0,Great Dane Mix,0,0
8,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
1,2,2,2,0,0.0,Domestic Shorthair Mix,1,0
9,2,0,2,1,1.0,Manchester Terrier/Dachshund,0,0
8,84,2,84,1,0.0,Shih Tzu Mix,0,0
3,12,4,12,0,0.0,Domestic Shorthair Mix,0,0
2,2,0,2,1,1.0,Pit Bull Mix,0,1
11,12,2,12,0,1.0,Cairn Terrier Mix,0,0
10,120,2,120,0,1.0,Australian Cattle Dog Mix,0,0
7,156,1,156,0,1.0,Alaskan Husky Mix,0,0
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
3,72,1,72,1,1.0,Chihuahua Shorthair Mix,0,1
4,24,2,24,0,1.0,Pit Bull Mix,0,1
5,180,2,180,0,1.0,Labrador Retriever Mix,0,0
10,24,4,24,0,0.0,Chow Chow Mix,1,0
6,1,4,1,0,0.0,Domestic Shorthair Mix,1,0
1,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
4,36,2,36,0,0.0,Chihuahua Shorthair Mix,0,1
11,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
3,48,1,48,0,1.0,Siamese Mix,0,0
11,48,1,48,0,0.0,Chihuahua Shorthair Mix,0,1
1,96,0,96,0,1.0,Miniature Poodle Mix,0,0
9,0,2,0,0,0.0,Domestic Shorthair Mix,1,0
6,120,2,120,1,0.0,St. Bernard Smooth Coat Mix,0,0
6,24,0,24,1,1.0,Manchester Terrier/Dachshund,0,0
2,36,1,36,0,1.0,Black Mouth Cur Mix,0,0
8,0,2,0,0,0.0,Domestic Shorthair Mix,1,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,120,1,120,1,1.0,Labrador Retriever Mix,0,0
1,24,1,24,0,1.0,Rottweiler Mix,0,1
10,1,2,1,0,0.0,Plott Hound Mix,1,0
8,84,2,84,1,1.0,Pit Bull Mix,0,1
2,60,1,60,0,1.0,Chihuahua Shorthair Mix,0,1
3,12,0,12,1,1.0,Chihuahua Shorthair Mix,0,1
1,60,0,60,1,1.0,Domestic Shorthair Mix,0,0
8,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
10,12,1,12,0,1.0,Miniature Poodle Mix,0,0
11,36,0,36,1,1.0,Staffordshire Mix,0,0
12,48,4,48,0,1.0,Domestic Shorthair Mix,1,0
2,8,0,8,0,1.0,Domestic Shorthair Mix,0,0
6,36,1,36,0,1.0,German Shepherd/Chinese Sharpei,0,0
10,24,0,24,1,1.0,Cardigan Welsh Corgi/Cairn Terrier,0,0
11,12,1,12,1,1.0,Labrador Retriever Mix,0,0
9,8,0,8,0,1.0,Pointer Mix,0,0
12,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
8,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
6,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
10,4,2,4,0,0.0,Domestic Shorthair Mix,0,0
3,24,0,24,1,1.0,Dachshund Mix,0,0
4,0,2,0,2,Unknown,Domestic Shorthair Mix,1,0
2,72,0,72,1,1.0,Border Collie Mix,0,0
11,3,0,3,0,1.0,Domestic Longhair Mix,1,0
7,2,0,2,0,1.0,Domestic Longhair Mix,0,0
11,12,2,12,2,Unknown,Domestic Shorthair Mix,0,0
7,24,4,24,0,0.0,German Shepherd/Chow Chow,0,0
4,24,4,24,1,1.0,Pit Bull Mix,0,1
10,24,1,24,1,1.0,Labrador Retriever Mix,1,0
10,2,0,2,1,1.0,Pit Bull Mix,0,1
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
7,10,0,10,1,1.0,Miniature Pinscher Mix,0,0
4,12,1,12,1,1.0,Australian Shepherd/Cocker Spaniel,0,0
9,12,0,12,1,1.0,Rottweiler Mix,0,1
6,108,0,108,1,1.0,Domestic Shorthair Mix,0,0
6,6,0,6,0,1.0,German Shepherd Mix,0,1
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
9,4,0,4,0,1.0,Snowshoe Mix,0,0
4,60,2,60,1,1.0,Australian Cattle Dog Mix,0,0
9,60,1,60,0,1.0,Chihuahua Shorthair Mix,0,1
3,5,0,5,1,1.0,Labrador Retriever/Pit Bull,0,1
4,36,2,36,0,1.0,Snowshoe Mix,0,0
9,6,0,6,0,1.0,Chihuahua Shorthair Mix,0,1
11,5,2,5,1,0.0,Shih Tzu Mix,0,0
11,3,0,3,0,1.0,Labrador Retriever Mix,1,0
10,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,12,4,12,0,1.0,Whippet Mix,0,0
6,72,0,72,1,1.0,English Bulldog Mix,0,0
12,3,2,3,0,0.0,Domestic Shorthair Mix,0,0
11,0,2,0,1,0.0,Beagle/Chihuahua Shorthair,0,0
10,11,0,11,1,1.0,Labrador Retriever Mix,0,0
4,144,2,144,1,0.0,Domestic Medium Hair Mix,0,0
4,10,0,10,0,1.0,Pit Bull Mix,0,1
7,48,2,48,0,0.0,Golden Retriever,0,0
10,10,1,10,0,1.0,Dachshund Wirehair/Standard Poodle,1,0
9,5,2,5,1,1.0,Labrador Retriever Mix,0,0
2,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
11,24,2,24,0,1.0,Boxer/American Bulldog,0,0
8,36,2,36,1,1.0,Angora Mix,0,0
1,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
3,60,0,60,1,1.0,Toy Poodle,0,0
7,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
10,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
4,0,2,0,1,0.0,Domestic Medium Hair Mix,0,0
4,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
11,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
8,5,1,5,1,0.0,German Shepherd Mix,0,1
3,24,0,24,0,1.0,Labrador Retriever Mix,1,0
1,12,1,12,0,0.0,German Shepherd,0,0
3,24,2,24,0,1.0,Chihuahua Shorthair Mix,0,1
11,2,2,2,1,0.0,Domestic Shorthair Mix,0,0
12,36,1,36,1,1.0,Pit Bull Mix,0,1
12,60,1,60,0,1.0,German Shepherd Mix,0,1
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
1,180,4,180,1,0.0,German Shepherd Mix,0,1
2,12,1,12,0,1.0,Chihuahua Shorthair Mix,0,1
10,10,0,10,0,1.0,American Bulldog Mix,0,0
4,0,2,0,0,0.0,Blue Lacy/American Bulldog,0,0
3,12,0,12,0,1.0,German Shepherd Mix,0,1
11,9,1,9,0,1.0,Labrador Retriever Mix,0,0
7,2,0,2,1,1.0,Domestic Longhair Mix,1,0
12,60,1,60,0,1.0,Pit Bull,0,1
7,1,0,1,0,0.0,Australian Shepherd Mix,0,0
9,6,2,6,0,1.0,German Shepherd/Labrador Retriever,1,0
12,24,4,24,0,0.0,Domestic Medium Hair Mix,0,0
3,10,2,10,1,0.0,Domestic Shorthair Mix,0,0
4,48,4,48,0,0.0,Domestic Medium Hair Mix,1,0
5,36,1,36,0,1.0,Alaskan Malamute Mix,0,0
3,24,0,24,1,1.0,Pit Bull Mix,0,1
12,60,4,60,2,Unknown,Domestic Longhair Mix,0,0
8,24,2,24,0,0.0,Domestic Shorthair Mix,0,0
11,24,0,24,1,1.0,Queensland Heeler Mix,0,0
7,48,2,48,0,1.0,Domestic Shorthair Mix,0,0
6,24,2,24,0,1.0,Rat Terrier Mix,0,0
3,24,0,24,0,1.0,German Shepherd Mix,0,1
11,6,0,6,0,1.0,Chihuahua Shorthair Mix,0,1
2,168,4,168,0,1.0,Border Collie Mix,0,0
9,5,0,5,0,1.0,Domestic Shorthair Mix,1,0
1,12,1,12,1,1.0,Domestic Shorthair Mix,0,0
1,24,2,24,1,1.0,Domestic Shorthair Mix,0,0
9,4,0,4,0,1.0,Chihuahua Shorthair/Dachshund,0,0
10,1,2,1,1,0.0,Domestic Medium Hair Mix,1,0
3,96,2,96,1,1.0,Lhasa Apso/Cocker Spaniel,0,0
2,24,2,24,1,1.0,Dachshund Mix,0,0
1,48,1,48,0,0.0,Pit Bull Mix,0,1
4,60,0,60,1,1.0,Chihuahua Shorthair Mix,0,1
7,1,2,1,1,0.0,Miniature Poodle Mix,0,0
2,5,0,5,1,1.0,Domestic Shorthair Mix,0,0
2,2,2,2,1,0.0,Domestic Shorthair Mix,0,0
9,5,0,5,1,1.0,Domestic Shorthair Mix,0,0
1,2,0,2,1,1.0,Queensland Heeler Mix,0,0
7,36,0,36,0,1.0,Border Collie/Labrador Retriever,0,0
10,12,2,12,1,0.0,Whippet/Miniature Pinscher,0,0
10,10,0,10,0,1.0,American Staffordshire Terrier,0,0
6,36,2,36,0,0.0,Boxer Mix,0,0
7,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
11,2,4,2,2,Unknown,Domestic Longhair Mix,0,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,1,0
1,6,2,6,0,0.0,Domestic Shorthair Mix,0,0
5,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
5,1,3,1,0,0.0,Domestic Shorthair Mix,0,0
1,72,0,72,0,1.0,Parson Russell Terrier Mix,0,0
12,180,4,180,1,0.0,Domestic Shorthair Mix,1,0
2,12,0,12,0,1.0,Dachshund/Catahoula,0,0
3,48,1,48,1,1.0,Standard Schnauzer Mix,0,0
4,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
7,72,0,72,0,1.0,Boxer Mix,0,0
9,48,1,48,0,1.0,Labrador Retriever Mix,0,0
11,36,1,36,0,0.0,Pit Bull Mix,0,1
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
10,3,0,3,0,1.0,Domestic Shorthair Mix,1,0
9,5,2,5,0,1.0,Labrador Retriever Mix,0,0
1,2,0,2,0,1.0,Labrador Retriever Mix,1,0
12,3,0,3,0,1.0,Chihuahua Shorthair Mix,0,1
7,48,1,48,0,1.0,Rat Terrier Mix,0,0
9,132,0,132,0,1.0,Maltese Mix,0,0
11,12,0,12,1,1.0,Domestic Medium Hair Mix,0,0
5,2,0,2,0,0.0,Labrador Retriever Mix,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
1,60,1,60,0,1.0,Rottweiler/Labrador Retriever,0,0
1,36,2,36,1,0.0,Domestic Shorthair Mix,0,0
8,24,0,24,1,1.0,Domestic Shorthair Mix,0,0
3,0,2,0,2,Unknown,Domestic Shorthair Mix,1,0
8,108,0,108,0,1.0,Dachshund Mix,0,0
4,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
10,24,1,24,0,1.0,Pit Bull Mix,0,1
11,48,2,48,0,1.0,Maltese Mix,0,0
3,24,2,24,1,1.0,Rat Terrier/Chihuahua Shorthair,0,0
5,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
12,2,0,2,1,1.0,Mastiff/Chinese Sharpei,0,0
12,12,0,12,0,1.0,Domestic Shorthair Mix,0,0
11,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
3,1,2,1,0,0.0,Domestic Shorthair Mix,1,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
11,12,1,12,2,Unknown,Carolina Dog Mix,0,0
12,7,2,7,1,1.0,Domestic Shorthair Mix,0,0
12,12,2,12,1,1.0,Cocker Spaniel Mix,0,0
11,36,0,36,0,1.0,Boxer Mix,0,0
9,10,0,10,1,1.0,Labrador Retriever Mix,1,0
7,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
5,36,2,36,0,0.0,Pekingese/Lhasa Apso,0,0
1,2,0,2,1,1.0,Labrador Retriever/Pit Bull,0,1
1,12,2,12,2,Unknown,Domestic Shorthair Mix,0,0
7,5,2,5,0,1.0,German Shepherd Mix,0,1
10,36,2,36,0,1.0,Domestic Shorthair Mix,0,0
6,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
11,12,1,12,1,0.0,Pit Bull Mix,0,1
6,12,0,12,1,1.0,Pit Bull Mix,0,1
1,2,0,2,0,1.0,Chihuahua Shorthair/Miniature Schnauzer,1,0
12,7,2,7,1,1.0,Border Collie/Basenji,0,0
2,12,0,12,1,1.0,Chihuahua Longhair Mix,0,0
5,36,0,36,1,1.0,Chihuahua Shorthair Mix,0,1
10,24,0,24,0,1.0,Jack Russell Terrier/Beagle,0,0
6,48,0,48,0,1.0,Dachshund Wirehair/Chihuahua Shorthair,0,0
10,12,2,12,2,Unknown,Domestic Shorthair Mix,0,0
9,108,2,108,1,0.0,Domestic Medium Hair Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
11,144,4,144,1,1.0,Domestic Medium Hair Mix,0,0
4,0,2,0,0,0.0,Domestic Shorthair Mix,1,0
11,60,2,60,1,1.0,Boxer Mix,0,0
2,4,1,4,1,1.0,Labrador Retriever Mix,0,0
3,84,2,84,0,1.0,Yorkshire Terrier Mix,0,0
6,2,0,2,1,1.0,Domestic Longhair Mix,0,0
9,1,0,1,1,0.0,Domestic Shorthair Mix,0,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
5,144,0,144,0,1.0,Labrador Retriever Mix,0,0
8,2,0,2,1,1.0,Great Pyrenees/Catahoula,0,0
12,120,0,120,1,1.0,Domestic Shorthair Mix,0,0
11,11,4,11,0,1.0,Chihuahua Shorthair/Pug,0,0
8,5,2,5,0,0.0,Siamese Mix,0,0
2,12,1,12,0,1.0,Domestic Shorthair Mix,0,0
9,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
1,12,0,12,1,1.0,Domestic Shorthair Mix,0,0
11,36,0,36,0,1.0,Maltese/Miniature Poodle,0,0
12,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
7,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
2,24,0,24,1,1.0,Domestic Shorthair Mix,0,0
12,12,0,12,0,1.0,Domestic Shorthair Mix,1,0
9,3,1,3,0,1.0,Anatol Shepherd Mix,0,0
11,24,0,24,1,1.0,Domestic Shorthair Mix,0,0
10,12,2,12,1,0.0,Chihuahua Longhair Mix,0,0
8,24,1,24,1,1.0,Domestic Shorthair Mix,0,0
2,60,1,60,0,1.0,English Bulldog,0,0
11,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,2,0,2,0,1.0,Domestic Longhair Mix,0,0
4,24,0,24,0,1.0,German Shepherd Mix,0,1
7,24,0,24,0,1.0,Chihuahua Shorthair Mix,1,1
2,12,1,12,1,1.0,Pointer Mix,0,0
7,12,2,12,1,0.0,Siamese Mix,0,0
2,72,0,72,1,1.0,Labrador Retriever/Pit Bull,0,1
12,12,0,12,1,1.0,Jack Russell Terrier,0,0
10,7,2,7,1,1.0,Domestic Shorthair Mix,0,0
10,24,2,24,1,0.0,Labrador Retriever Mix,0,0
5,84,2,84,0,1.0,Lhasa Apso Mix,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,36,0,36,1,1.0,Snowshoe Mix,0,0
1,2,0,2,0,1.0,Dachshund/Chihuahua Shorthair,0,0
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
11,48,0,48,1,1.0,Miniature Schnauzer/Miniature Poodle,1,0
1,10,0,10,0,1.0,Beagle/Australian Kelpie,0,0
5,60,2,60,1,1.0,Dachshund Mix,0,0
3,1,0,1,0,1.0,Chihuahua Shorthair Mix,0,1
4,0,2,0,1,0.0,Domestic Shorthair Mix,0,0
2,8,0,8,1,1.0,Border Collie/Labrador Retriever,1,0
12,10,0,10,0,1.0,German Shepherd Mix,0,1
2,48,4,48,0,0.0,Chihuahua Shorthair Mix,0,1
10,5,2,5,0,0.0,Domestic Shorthair Mix,1,0
11,1,4,1,0,0.0,Yorkshire Terrier Mix,0,0
8,24,0,24,0,1.0,Pit Bull Mix,0,1
6,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
12,1,2,1,0,0.0,Domestic Shorthair Mix,1,0
1,120,2,120,0,1.0,Labrador Retriever Mix,1,0
2,24,1,24,0,1.0,Black/Tan Hound Mix,0,0
10,1,3,1,0,0.0,Domestic Shorthair Mix,1,0
6,2,0,2,1,1.0,Jack Russell Terrier Mix,0,0
6,12,2,12,1,0.0,Domestic Shorthair Mix,0,0
7,36,0,36,0,1.0,Domestic Shorthair Mix,0,0
7,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,12,0,12,1,1.0,Pit Bull Mix,0,1
6,60,1,60,0,0.0,Presa Canario,0,0
1,6,0,6,0,1.0,Miniature Schnauzer/Miniature Poodle,0,0
3,156,1,156,1,1.0,Miniature Poodle,0,0
6,36,1,36,1,1.0,Border Collie Mix,1,0
10,24,1,24,0,0.0,Bulldog,0,0
4,120,2,120,0,1.0,Dachshund Mix,0,0
6,1,4,1,0,0.0,Domestic Shorthair Mix,1,0
7,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
9,72,0,72,0,1.0,German Shepherd Mix,0,1
7,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,24,2,24,0,0.0,Domestic Shorthair Mix,1,0
11,24,2,24,1,1.0,Yorkshire Terrier,0,0
6,2,2,2,0,0.0,Black Mouth Cur Mix,0,0
7,156,0,156,1,1.0,Domestic Shorthair Mix,0,0
2,120,0,120,0,1.0,Russian Blue Mix,0,0
7,0,4,0,2,Unknown,Rottweiler Mix,0,1
10,12,2,12,0,0.0,Domestic Shorthair Mix,0,0
8,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
2,60,0,60,0,1.0,Plott Hound,0,0
12,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
8,36,0,36,0,1.0,Bruss Griffon Mix,0,0
7,2,0,2,0,1.0,Domestic Shorthair,0,0
12,24,2,24,1,1.0,Miniature Schnauzer Mix,0,0
7,1,4,1,0,0.0,Pit Bull Mix,0,1
10,12,0,12,1,1.0,Cymric Mix,0,0
2,8,2,8,2,Unknown,Domestic Shorthair Mix,0,0
4,10,0,10,0,1.0,Domestic Medium Hair Mix,0,0
6,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,12,0,12,1,0.0,Dachshund Wirehair Mix,0,0
4,96,2,96,0,1.0,Beagle Mix,0,0
10,24,1,24,0,1.0,Bichon Frise Mix,0,0
5,48,0,48,1,1.0,Pit Bull Mix,0,1
11,3,2,3,0,0.0,Domestic Shorthair Mix,1,0
12,36,0,36,1,1.0,Domestic Shorthair Mix,0,0
7,24,2,24,1,1.0,German Shepherd Mix,0,1
10,0,2,0,2,Unknown,Domestic Shorthair Mix,0,0
5,24,2,24,0,0.0,Domestic Shorthair Mix,0,0
7,12,2,12,1,1.0,Domestic Shorthair Mix,0,0
7,1,0,1,1,0.0,Domestic Shorthair Mix,0,0
8,4,1,4,0,1.0,Russian Blue Mix,0,0
10,24,2,24,1,1.0,Pit Bull Mix,0,1
10,24,0,24,0,1.0,Pit Bull Mix,0,1
10,0,2,0,0,0.0,Chihuahua Shorthair Mix,0,1
9,6,0,6,0,1.0,Domestic Shorthair Mix,0,0
6,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
1,24,0,24,1,1.0,Pit Bull Mix,0,1
6,24,2,24,1,1.0,Dachshund Mix,0,0
2,10,2,10,0,1.0,Labrador Retriever/Australian Cattle Dog,0,0
8,108,1,108,0,1.0,Jack Russell Terrier Mix,0,0
3,11,2,11,0,1.0,Domestic Shorthair Mix,1,0
11,36,1,36,1,1.0,Labrador Retriever Mix,0,0
6,12,1,12,0,1.0,Rottweiler Mix,0,1
1,12,0,12,1,1.0,Chihuahua Shorthair Mix,0,1
6,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
7,36,1,36,0,0.0,Miniature Pinscher Mix,0,0
5,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
11,1,2,1,1,0.0,Domestic Shorthair Mix,0,0
11,1,0,1,1,1.0,Dachshund Mix,0,0
6,24,0,24,1,1.0,Miniature Poodle/Miniature Schnauzer,0,0
11,48,1,48,0,1.0,Boxer Mix,0,0
8,8,2,8,1,0.0,Domestic Shorthair Mix,0,0
6,3,0,3,1,1.0,Domestic Shorthair Mix,0,0
2,12,2,12,1,1.0,Pit Bull Mix,0,1
5,2,2,2,1,0.0,Labrador Retriever Mix,0,0
7,36,0,36,0,1.0,Doberman Pinsch,0,0
6,12,0,12,1,1.0,Jack Russell Terrier/Pit Bull,0,0
12,60,0,60,0,1.0,Labrador Retriever Mix,1,0
2,36,1,36,0,1.0,Labrador Retriever Mix,0,0
9,2,0,2,1,1.0,Domestic Shorthair Mix,0,0
12,2,2,2,1,0.0,Australian Cattle Dog Mix,0,0
7,3,0,3,0,1.0,Domestic Shorthair Mix,0,0
12,12,2,12,1,1.0,German Shepherd Mix,0,1
9,2,0,2,1,1.0,Domestic Shorthair Mix,1,0
11,2,0,2,0,1.0,Domestic Longhair Mix,0,0
5,9,1,9,0,0.0,Labrador Retriever/Border Collie,0,0
8,24,0,24,1,1.0,Australian Shepherd Mix,0,0
5,36,2,36,2,Unknown,Domestic Shorthair Mix,0,0
4,0,2,0,0,0.0,Domestic Shorthair Mix,0,0
9,24,2,24,1,0.0,Chihuahua Shorthair Mix,0,1
11,1,2,1,0,0.0,Domestic Shorthair Mix,0,0
9,2,0,2,0,1.0,Domestic Shorthair Mix,0,0
12,60,0,60,0,1.0,Labrador Retriever/German Shepherd,1,0
