,overall_qual,tot_liv_area,exter_qual,kitchen_qual,garage_area,bsmt_qual,year_remod/add,fireplace_qu,full_bath,totrms_abvgrd,heating_qc,sale_type,exterior_1st,neighborhood,1.5Fin,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,Flat,Gable,Gambrel,Hip,Mansard,Shed,BrkCmn,BrkFace,NA,None,Stone,BrkTil,CBlock,PConc,Slab,Stone,Wood,N,Y
1166,6,2784.0,4,4,920.0,4,1993,0,2,8,4,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1167,6,1488.0,3,3,738.0,3,1950,3,2,6,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1168,7,1509.0,4,4,393.0,4,2003,4,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1169,5,1483.0,3,4,264.0,3,2005,0,1,6,4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1170,10,2945.0,5,4,641.0,5,2006,4,3,10,5,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1171,6,1802.0,3,3,296.0,4,1962,4,1,6,4,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1172,5,1324.0,3,3,288.0,3,1967,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1173,7,1873.0,3,3,441.0,3,1960,4,1,5,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1174,5,3170.0,3,3,454.0,3,1974,4,1,6,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1175,7,1555.0,4,4,660.0,4,2007,3,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1176,6,1357.0,3,3,384.0,3,1950,4,2,6,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1177,7,1651.0,3,3,450.0,4,1999,3,2,7,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1178,5,886.0,3,3,273.0,2,1996,0,1,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1179,6,2040.0,4,4,544.0,4,2003,0,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1180,6,2042.0,3,3,315.0,3,1950,4,2,7,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1181,5,2418.0,4,4,451.0,3,1958,4,2,8,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1182,4,2061.0,3,3,520.0,3,1963,0,1,4,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1183,4,2137.0,3,3,768.0,3,1957,4,1,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1184,6,1338.0,4,4,440.0,4,2006,4,2,6,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1185,6,2494.0,3,4,496.0,4,1991,0,2,6,4,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1186,7,2199.0,4,4,508.0,4,2007,0,2,6,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1187,7,1689.0,4,4,954.0,4,2007,0,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1188,9,2756.0,5,5,885.0,5,2008,0,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1189,7,1079.0,3,3,249.0,3,1950,4,1,5,3,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1190,5,1184.0,3,2,308.0,3,1959,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1191,4,1210.0,3,2,308.0,3,1950,0,1,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1192,5,1044.0,2,2,504.0,3,1952,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1193,5,2413.0,3,4,240.0,3,2009,4,1,7,5,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1194,6,2157.0,3,4,551.0,4,1987,3,2,5,4,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1195,6,1764.0,3,3,364.0,3,1963,0,1,6,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1196,6,2236.0,4,4,578.0,4,1986,2,2,6,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1197,5,2016.0,3,3,528.0,4,1976,1,1,6,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1198,6,2635.0,3,4,576.0,3,2001,4,2,7,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1199,8,2929.0,4,4,808.0,4,2003,4,2,9,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1200,6,1416.0,3,3,484.0,3,1983,0,1,5,3,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1201,7,3633.0,4,4,656.0,4,1993,3,2,9,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1202,7,1491.0,4,4,484.0,4,2006,4,2,7,4,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1203,6,1880.0,3,3,398.0,4,1994,3,2,7,4,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1204,5,1080.0,3,4,0.0,2,1996,0,1,5,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1205,6,1422.0,4,4,440.0,4,2006,4,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1206,7,1301.0,4,4,572.0,4,2006,4,2,5,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1207,7,2093.0,3,3,542.0,4,1991,3,2,7,4,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1208,5,1294.0,3,3,270.0,3,1967,0,1,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1209,7,2284.0,4,4,672.0,4,2006,4,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1210,7,1955.0,3,3,477.0,3,1967,0,2,7,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1211,7,1295.0,4,4,312.0,0,1986,0,2,5,4,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1212,7,1680.0,3,4,456.0,3,1990,4,1,6,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1213,5,1464.0,3,3,240.0,3,1952,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1214,8,1468.0,4,4,904.0,4,2008,4,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1215,6,1952.0,3,3,440.0,4,1975,1,2,4,4,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1216,5,1809.0,3,3,499.0,4,1975,0,1,6,4,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1217,5,1924.0,3,3,308.0,4,1963,0,1,6,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1218,7,1349.0,3,3,539.0,4,2001,0,2,6,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1219,7,1442.0,3,3,500.0,4,1990,0,2,5,5,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1220,4,747.0,3,3,220.0,3,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1221,8,1578.0,4,5,840.0,4,2009,4,2,7,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1222,5,882.0,3,3,308.0,0,1956,0,1,4,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1223,7,2549.0,4,4,398.0,4,2002,3,2,5,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1224,6,1678.0,3,3,480.0,3,1964,3,1,6,2,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1225,7,1949.0,3,3,495.0,3,2001,4,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1226,5,1652.0,3,3,264.0,3,1972,0,2,6,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1227,9,4069.0,5,5,958.0,5,2004,4,2,10,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1228,7,1356.0,4,4,484.0,4,2007,4,2,6,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1229,9,3120.0,5,5,836.0,5,2008,4,2,10,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1230,7,2367.0,3,3,483.0,3,1976,4,2,8,3,1,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1231,8,2247.0,4,4,484.0,4,1990,3,1,4,4,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1232,8,3019.0,4,4,525.0,5,2005,4,2,5,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1233,7,2007.0,4,3,598.0,4,1983,0,2,6,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1234,5,2242.0,3,3,484.0,3,2001,0,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1235,5,1432.0,3,3,360.0,2,2002,0,2,7,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1236,7,2455.0,4,4,499.0,4,2001,3,2,7,5,2,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1237,8,1788.0,4,5,522.0,4,2001,3,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1238,8,2479.0,4,3,552.0,4,2009,0,2,8,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1239,6,1969.0,3,3,400.0,3,1958,4,2,9,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1240,7,1986.0,4,4,434.0,4,2003,4,2,9,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1241,7,1214.0,4,4,520.0,4,2010,0,2,6,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1242,8,2188.0,4,4,550.0,4,2007,4,2,6,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1243,8,4463.0,4,4,665.0,4,1976,4,2,10,3,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1244,8,2655.0,4,4,644.0,5,2002,4,2,8,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1245,6,986.0,3,3,180.0,3,1950,4,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1246,7,1108.0,3,4,280.0,3,1950,4,1,6,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1247,3,1214.0,3,3,936.0,3,1950,0,1,6,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1248,8,3391.0,4,4,621.0,3,1970,3,2,8,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1249,6,2201.0,4,4,432.0,4,1966,4,2,8,3,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1250,7,1236.0,4,4,397.0,4,2006,4,2,5,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1251,7,1519.0,3,4,360.0,3,2005,4,2,7,5,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1252,4,930.0,3,4,308.0,0,2006,0,1,6,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1253,5,1520.0,3,3,264.0,3,1958,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1254,8,3535.0,4,4,892.0,5,2006,4,2,7,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1255,7,1270.0,4,4,524.0,4,2006,0,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1256,5,2240.0,3,3,528.0,0,1979,0,2,12,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1257,8,2988.0,4,4,478.0,4,1995,4,1,5,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1258,5,1987.0,3,3,331.0,2,1957,4,1,6,4,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1259,9,3057.0,4,5,736.0,5,2000,5,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1260,4,1973.0,3,3,570.0,3,1950,0,1,7,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1261,7,1656.0,4,4,397.0,4,2004,4,2,7,5,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1262,6,1499.0,4,4,473.0,4,1995,3,2,6,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1263,8,3483.0,4,5,810.0,4,1996,3,2,9,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1264,6,2186.0,3,4,551.0,3,1976,3,2,8,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1265,6,1854.0,3,3,525.0,3,1961,4,1,6,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1266,8,2921.0,4,4,586.0,4,2002,4,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1267,5,3014.0,3,3,484.0,3,1956,3,2,7,5,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1268,5,1713.0,3,3,360.0,3,1966,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1269,7,3048.0,3,3,484.0,3,1997,3,2,6,3,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1270,5,1872.0,3,3,484.0,0,1976,0,2,8,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1271,8,3637.0,4,4,560.0,4,2001,3,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1272,8,1764.0,4,4,560.0,4,2000,3,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1273,5,1861.0,3,4,884.0,3,1998,0,1,6,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1274,6,1312.0,3,3,264.0,3,1972,0,1,6,5,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1275,7,2773.0,3,4,645.0,4,1998,0,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1276,7,1405.0,4,4,478.0,4,2003,3,2,6,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1277,4,2288.0,3,3,284.0,3,1956,0,1,6,5,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1278,7,2586.0,4,4,610.0,4,2003,4,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1279,6,2035.0,3,4,494.0,3,1995,3,1,6,3,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1280,7,1402.0,4,4,648.0,5,2007,4,0,7,5,3,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1281,7,1520.0,4,4,457.0,4,2006,4,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1282,6,2050.0,3,3,301.0,3,1958,0,1,7,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1283,7,2673.0,4,4,586.0,4,2000,3,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1284,8,1953.0,4,4,1043.0,4,2006,4,2,9,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1285,7,1909.0,4,4,529.0,4,2002,0,2,8,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1286,7,1630.0,4,4,436.0,4,2005,4,2,7,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1287,5,1250.0,3,2,280.0,3,1950,0,1,7,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1288,6,1978.0,3,3,528.0,3,1963,4,1,6,3,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1289,5,1618.0,3,3,276.0,3,1950,0,1,6,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1290,6,1951.0,3,3,240.0,3,1954,0,1,6,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1291,6,1716.0,4,4,615.0,4,2005,0,2,7,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1292,2,498.0,3,3,216.0,3,1955,0,1,3,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1293,7,3828.0,4,4,1314.0,4,1978,4,2,8,5,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1294,6,1308.0,3,3,280.0,3,1970,0,1,5,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1295,4,756.0,3,3,440.0,2,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1296,8,2908.0,4,4,701.0,5,2003,4,2,8,5,1,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1297,6,1429.0,3,3,440.0,4,1977,2,2,4,3,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1298,7,1335.0,4,4,575.0,4,2007,0,2,6,5,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1299,8,2736.0,5,5,588.0,5,2004,4,1,6,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1300,8,2550.0,4,4,612.0,4,2007,4,2,6,5,3,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1301,4,1484.0,2,3,264.0,3,1950,0,2,6,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1302,5,2338.0,3,3,416.0,2,1950,0,2,7,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1303,7,3230.0,4,4,564.0,4,1990,3,2,7,4,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1304,8,4114.0,4,5,538.0,4,1995,3,2,9,4,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1305,8,2465.0,4,4,484.0,4,1995,3,2,7,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1306,7,1394.0,4,4,400.0,4,2003,3,2,7,5,1,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1307,4,1328.0,3,3,210.0,3,1950,0,1,8,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1308,8,2746.0,4,5,682.0,5,2002,4,1,5,5,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1309,4,1215.0,3,3,0.0,3,1950,0,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1310,5,1824.0,3,3,288.0,3,1964,0,1,5,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1311,8,1456.0,4,4,400.0,4,2003,3,2,7,5,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1312,7,1944.0,3,3,216.0,3,1994,0,2,8,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1313,8,2990.0,4,4,528.0,4,1985,0,1,4,3,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1314,8,2064.0,4,4,527.0,4,2005,4,2,7,5,1,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1315,5,1576.0,3,3,225.0,3,1950,4,1,8,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1316,6,1877.0,3,3,431.0,4,1996,3,2,8,4,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
